serial,name,value,notes
17122,CC_depth,5000,
17122,CC_lat,46.8538483333333,
17122,CC_lon,-124.958383333333,
17122,CC_scale_factor1,0.45,
17122,CC_scale_factor2,0.45,
17122,CC_scale_factor3,0.45,
17122,CC_scale_factor4,0.45,
