serial,name,value,notes
18975,CC_lat,44.56985,
18975,CC_lon,-125.14685,
18975,CC_scale_factor1,0.45,
18975,CC_scale_factor2,0.45,
18975,CC_scale_factor3,0.45,
18975,CC_scale_factor4,0.45,
