serial,name,value,notes
20504,CC_depth,500000,in mm
20504,CC_lat,-54.0824,Depth
20504,CC_latitude,-54.0824,
20504,CC_lon,-88.8590483333333,
20504,CC_longitude,-88.8590483333333,
20504,CC_scale_factor1,0.45,constant
20504,CC_scale_factor2,0.45,constant
20504,CC_scale_factor3,0.45,constant
20504,CC_scale_factor4,0.45,constant
