serial,name,value,notes
23498,CC_depth,500000,in mm
23498,CC_lat,-42.4924333333333,Depth
23498,CC_latitude,-42.4924333333333,
23498,CC_lon,-42.1626,
23498,CC_longitude,-42.1626,
23498,CC_scale_factor1,0.45,constant
23498,CC_scale_factor2,0.45,constant
23498,CC_scale_factor3,0.45,constant
23498,CC_scale_factor4,0.45,constant
