serial,name,value,notes
20504,CC_depth,500000,Units in mm
20504,CC_lat,50.3313333333333,Depth
20504,CC_latitude,50.3313333333333,
20504,CC_lon,-144.3975,
20504,CC_longitude,-144.3975,
20504,CC_scale_factor1,0.45,
20504,CC_scale_factor2,0.45,
20504,CC_scale_factor3,0.45,
20504,CC_scale_factor4,0.45,
