serial,name,value,notes
LGR021,CC_depth_of_conductivity_and_temperature_measurements_m,1.37,
LGR021,CC_height_of_air_humidity_measurement_m,5.21,
LGR021,CC_height_of_air_temperature_measurement_m,5.21,
LGR021,CC_height_of_windspeed_sensor_above_sealevel_m,5.74,
LGR021,CC_jcool,1,Constant
LGR021,CC_jwarm,1,Constant
LGR021,CC_lat,59.9435833,59.9435833
LGR021,CC_lon,-39.57371667,-39.57371667
LGR021,CC_zinvpbl,600,Constant
