serial,name,value,notes
LGR019,CC_depth_of_conductivity_and_temperature_measurements_m,1.23,
LGR019,CC_height_of_air_humidity_measurement_m,5.21,
LGR019,CC_height_of_air_temperature_measurement_m,5.21,
LGR019,CC_height_of_windspeed_sensor_above_sealevel_m,5.74,
LGR019,CC_jcool,1,Constant
LGR019,CC_jwarm,1,Constant
LGR019,CC_lat,59.9435833,
LGR019,CC_lon,-39.57371667,
LGR019,CC_zinvpbl,600,Constant
