serial,name,value,notes
CP01CNSM-00002-WAVSS,CC_lat,40.1339166666667,This is a bogus serial number; Instrument's deployment latitude [decimal degrees]   S/N to be determined following recovery
CP01CNSM-00002-WAVSS,CC_lon,-70.7788666666667,Instrument's deployment longitude [decimal degrees]
