serial,name,value,notes
23580,CC_depth,500000,in mm
23580,CC_latitude,-54.4040766666667,
23580,CC_longitude,-89.2069133333333,
23580,CC_scale_factor1,0.45,constant
23580,CC_scale_factor2,0.45,constant
23580,CC_scale_factor3,0.45,constant
23580,CC_scale_factor4,0.45,constant
