serial,name,value,notes
19224,CC_lat,45.8168,copied from previous deployment - the calibration file does not contain this info
19224,CC_lon,-129.7541,
19224,CC_scale_factor1,0.45,
19224,CC_scale_factor2,0.45,
19224,CC_scale_factor3,0.45,
19224,CC_scale_factor4,0.45,
