serial,name,value,notes
502,CC_csv,"[0.00282567, 0.000120716, 2.4593e-06, 230.757, -0.309502, -56.0627, 4.5615]",
502,CC_lat,-54.0824,Depth
502,CC_lon,-88.8590483333333,"Requires TEMPWAT, PRESWAT, and PRACSAL from GA03FLMB-RIS02-03-CTDMOG000"
