serial,name,value,notes
317,CC_csv,"[0.00315934, 0.000132965, 2.60588e-06, 232.883, -0.321171, -56.1414, 4.55182]",
317,CC_lat,44.3682766666666,
317,CC_lon,-124.952751666666,
