serial,name,value,notes
458,CC_csv,"[0.00272962, 0.000114611, 2.21263e-06, 233.768, -0.294251, -53.3864, 4.55129]",
458,CC_lat,45.8297,Depth
458,CC_lon,-129.759031666667,"Requires TEMPWAT, PRESWAT, and PRACSAL from RS03AXPD-DP03A-01-CTDPFL304"
