serial,name,value,notes
228,CC_csv,"[0.003131616, 0.000129918, 2.613286e-06, 233.3967, -0.319455, -55.27634, 4.555954]",
228,CC_lat,59.7668333333333,Depth
228,CC_lon,-39.8425,"Requires TEMPWAT, PRESWAT, and PRACSAL from GI03FLMA-RIS02-03-CTDMOG000"
