serial,name,value,notes
439,CC_csv,"[0.00283434, 0.000121349, 2.36168e-06, 228.436, -0.31663, -58.8967, 4.55822]",
439,CC_ct_depth,130,
439,CC_lat,59.9435833,On wire rope
439,CC_lon,-39.57371667,
