serial,name,value,notes
498,CC_csv,"[0.00272269, 0.000119602, 2.31479e-06, 228.771, -0.335069, -57.5807, 4.56374]",
498,CC_lat,-54.1256333333333,Depth
498,CC_lon,-89.5529333333333,"Requires TEMPWAT, PRESWAT, and PRACSAL from GA03FLMA-RIS02-03-CTDMOG000"
