serial,name,value,notes
381,CC_csv,"[0.00284897, 0.000121289, 2.40379e-06, 229.702, -0.350439, -59.1981, 4.54209]",SUVFoilCoef?
381,CC_lat,44.3695866666666,
381,CC_lon,-124.953736666666,
