serial,name,value,notes
495,CC_csv,"[2.73278, 0.000116128, 2.47459e-06, 230.446, -0.300652, -56.9591, 4.5512]",
495,CC_ct_depth,1,
495,CC_lat,-54.4040766666667,
495,CC_lon,-89.2069133333333,
