serial,name,value,notes
21517,CC_depth,25000,
21517,CC_lat,44.6583833333333,
21517,CC_lon,-124.095583333333,
21517,CC_scale_factor1,0.45,
21517,CC_scale_factor2,0.45,
21517,CC_scale_factor3,0.45,
21517,CC_scale_factor4,0.45,
