serial,name,value,notes
18225,CC_depth,25000,
18225,CC_lat,44.6583333333333,
18225,CC_latitude,44.6583333333333,
18225,CC_lon,-124.09565,
18225,CC_longitude,-124.09565,
18225,CC_scale_factor1,0.45,
18225,CC_scale_factor2,0.45,
18225,CC_scale_factor3,0.45,
18225,CC_scale_factor4,0.45,
