serial,name,value,notes
21524,CC_depth,29000,
21524,CC_lat,47.1315333333333,
21524,CC_lon,-124.271866666667,
21524,CC_scale_factor1,0.45,
21524,CC_scale_factor2,0.45,
21524,CC_scale_factor3,0.45,
21524,CC_scale_factor4,0.45,
