serial,name,value,notes
19003,CC_lat,44.6369916666666,
19003,CC_lon,-124.305855,
19003,CC_scale_factor1,0.45,
19003,CC_scale_factor2,0.45,
19003,CC_scale_factor3,0.45,
19003,CC_scale_factor4,0.45,
