serial,name,value,notes
22649,CC_depth,542000,this is 00001 value
22649,CC_lat,46.8531316666667,
22649,CC_lon,-124.9539,
22649,CC_scale_factor1,0.45,
22649,CC_scale_factor2,0.45,
22649,CC_scale_factor3,0.45,
22649,CC_scale_factor4,0.45,
